profile,region,tipo,resource_id,parent_id,name,status,engine,size_gb,encrypted,kms_key_id,start_time,description,snapshot_type,tags_name
architecturesandbox,sa-east-1,backup,arn:aws:backup:sa-east-1:187739130313:recovery-point:6983f61f-402d-4543-afb6-61f7255974c4,arn:aws:elasticfilesystem:sa-east-1:187739130313:file-system/fs-0d4ef8501e3417e1f,aws/efs/automatic-backup-vault,COMPLETED,EFS,,,arn:aws:kms:sa-east-1:187739130313:key/e007eb34-d058-459c-81d9-a46b35bbc12f,,,,
architecturesandbox,sa-east-1,backup,arn:aws:backup:sa-east-1:187739130313:recovery-point:2d6835f7-21e3-4628-b0df-2cd1c56bffe6,arn:aws:elasticfilesystem:sa-east-1:187739130313:file-system/fs-0fed02253a3a43574,aws/efs/automatic-backup-vault,COMPLETED,EFS,,,arn:aws:kms:sa-east-1:187739130313:key/e007eb34-d058-459c-81d9-a46b35bbc12f,,,,
architecturesandbox,sa-east-1,backup,arn:aws:backup:sa-east-1:187739130313:recovery-point:655c076c-a3b1-4891-865a-66e4d19592a5,arn:aws:elasticfilesystem:sa-east-1:187739130313:file-system/fs-0d4ef8501e3417e1f,aws/efs/automatic-backup-vault,COMPLETED,EFS,,,arn:aws:kms:sa-east-1:187739130313:key/e007eb34-d058-459c-81d9-a46b35bbc12f,,,,
architecturesandbox,sa-east-1,backup,arn:aws:backup:sa-east-1:187739130313:recovery-point:1693e84d-6c18-4c1f-80f0-e87bab11736b,arn:aws:elasticfilesystem:sa-east-1:187739130313:file-system/fs-0fed02253a3a43574,aws/efs/automatic-backup-vault,COMPLETED,EFS,,,arn:aws:kms:sa-east-1:187739130313:key/e007eb34-d058-459c-81d9-a46b35bbc12f,,,,
