profile,region,tipo,resource_id,parent_id,name,status,engine,size_gb,encrypted,kms_key_id,start_time,description,snapshot_type,tags_name
nikedataserviceuat,sa-east-1,rds-cluster,rds:nike-data-extractor-2025-12-16-03-06,nike-data-extractor,rds:nike-data-extractor-2025-12-16-03-06,available,aurora-postgresql,,True,arn:aws:kms:sa-east-1:713881783816:key/40bc42be-4cb4-42fd-8269-4d150f8d8716,2025-12-16T03:06:14.552000+00:00,,automated,
nikedataserviceuat,sa-east-1,docdb-cluster,rds:nike-data-extractor-2025-12-16-03-06,nike-data-extractor,rds:nike-data-extractor-2025-12-16-03-06,available,docdb,,True,arn:aws:kms:sa-east-1:713881783816:key/40bc42be-4cb4-42fd-8269-4d150f8d8716,2025-12-16T03:06:14.552000+00:00,,automated,
